Colonia,Alcaldía,lat,lon,hospital_dist(km),pharmacy_dist(km),clinic_dist(km),dentist_dist(km),doctors_dist(km),convenience_dist(km),supermarket_dist(km),butcher_dist(km),marketplace_dist(km),greengrocer_dist(km),mall_dist(km),school_dist(km),university_dist(km),kindergarten_dist(km),bank_dist(km),atm_dist(km),target
SOLIDARIDAD EL SALADO (U HAB),IZTAPALAPA,19.373269452,-99.007049512,1.2075687135312034,1.645742836738693,2.5235697070628245,2.628673184054477,2.980664276502364,0.995825410179743,0.9178868872982998,3.672234504332487,3.307992437733549,8.741837269474688,3.1344990504447834,0.685717011695972,3.016601312668236,3.829505241102,0.5046186400834195,3.1048578868147083,12206.0
SN JUAN TEPEXIMILPA,TLALPAN,19.272565465,-99.190724335,3.2365743088310097,1.3986580069365353,1.6569048821673356,2.294115843869137,2.6361396608263883,0.9345655304850944,2.015144076881175,1.0940683786386476,4.786095094729707,1.37890238755685,5.355503041018975,2.1773310563505954,2.93043136525487,0.2391750643527658,1.9953947896471136,2.848694340710169,21553.5
SINDICATO MEXICANO DE ELECTRICISTAS,AZCAPOTZALCO,19.474227418,-99.178859325,0.9272906291857722,0.6560235197206374,2.860718952996608,1.0097842946232194,2.235243884956612,0.4795502801267255,0.4148183283527301,0.8687639737873665,1.1859961002585793,1.0206289832744506,4.666171505138197,0.0999397460781018,4.69102311566286,0.6587783484504206,0.667375549470275,0.9109867613391142,32452.0
SINATEL (AMPL),IZTAPALAPA,19.365184255,-99.129998716,0.8613241538445243,0.7028911375525301,0.8533570578515579,1.3811824125022594,1.2217485215043289,0.7998916171257787,1.0123421115261573,0.968304779558206,1.164196842131831,1.4990888975197496,2.461616573471166,0.6468484769819252,2.443321672625063,1.0196227460027691,0.8817785154601415,1.2621681744024242,36595.25
SINATEL,IZTAPALAPA,19.361030575,-99.132067785,0.8524731377956751,0.293792289252486,0.9297040339175028,1.068338020666055,0.8615748697113008,0.5129867344632135,1.17728095150432,0.9721722797478284,1.559750092113645,1.2605694320694905,2.013949150626848,0.8632050024621174,1.9330380582284217,0.8854688331966297,0.6767426539535089,1.764550604439169,42247.5
SIETE MARAVILLAS,GUSTAVO A. MADERO,19.514155625,-99.143700697,0.5941198882927954,0.450123774937405,0.6294773568051755,0.6824200876271008,0.8162467545108345,0.1481515431388863,0.3690952283780686,0.8485410189095438,2.970961169882365,0.5682946394186484,7.143180931693511,0.4853617549573505,5.907423927808321,1.811674627084795,0.282140588370056,0.9361212629881284,31296.0
SECTOR POPULAR,IZTAPALAPA,19.366733116,-99.117524572,0.643099345890579,0.4568652571649413,0.5749458723495363,1.6746067880399824,2.4971517273534314,0.4462400963762255,0.4181630271537555,0.6814706487803516,0.2799111353326974,1.6149528738118546,3.651603494245357,0.1220708051464561,3.336006410362764,0.4576666685362098,0.4636280447296715,0.9965552702559064,29922.0
SANTO TOMAS AJUSCO (PBLO),TLALPAN,19.21584938,-99.214804512,6.162584438192856,5.466016891075539,7.773678493180488,8.787968226544098,8.657174149845485,5.45375156130089,5.47699131794312,6.494481106565064,11.574207987262648,8.169184566561336,10.195117364299172,5.584030860861956,9.095126097409397,5.783348020513195,8.340096100258066,9.622146342881576,1712.666666667
SANTO TOMAS,AZCAPOTZALCO,19.468871439,-99.174042814,0.9217278149716271,0.36521451420059,2.408883856719744,1.4154573372080712,1.4557854989851011,0.3015053847753741,0.7475584922907219,1.3588436173224991,1.4662540952549596,0.8175995804894468,4.215374058147001,0.6057578481964992,3.935073701203792,1.3769052079783792,0.1248223456930828,0.3712858537520218,42969.0
SANTO DOMINGO (PBLO),AZCAPOTZALCO,19.487504882,-99.191511625,0.6473259890596766,0.6686961349181034,2.8550625426736373,1.0457095816365447,1.4678569220180535,0.6860012943825143,1.1597120065743545,1.8870810556975857,0.8153814439295319,2.717821318336328,4.887080306749124,0.0486684295751722,5.678536496668883,1.2301738565341829,0.7888047679384506,1.684765047425783,32151.333333333
SANTIAGO TULYEHUALCO (PBLO),XOCHIMILCO,19.254809701,-99.01693828,6.032581171524255,5.749821642580643,10.228112541385189,7.184012615846225,9.38926401868468,4.130145620125896,6.147619437085789,8.01810316411726,7.273760851022033,7.913315512950522,10.277457052153157,5.122352521462448,7.964991308122001,6.214555885594452,1.7506839231314193,11.66207189319665,13333.0
SANTIAGO TEPALCATLALPAN (PBLO),XOCHIMILCO,19.242479826,-99.128888512,1.893029702823923,1.384019509377734,5.922579819890627,2.8855617320693594,5.646036437991018,1.8737052601898865,1.8102864747348,5.708704580921643,2.5668489598960225,1.6196185654126811,11.977857986760451,0.6330320355790632,5.86682211493614,3.083261586408796,2.8644531708545165,2.965174675162397,14188.333333333
SANTIAGO ATZACOALCO (PBLO),GUSTAVO A. MADERO,19.49671034,-99.097292777,2.062610553584973,1.5735063572995218,1.219930961122747,2.2958874594220937,1.7449273671972283,1.1772665843307566,1.0859092900262826,3.330812221988539,1.744210014284939,3.352868530779924,5.384901390688092,0.4642871747247815,3.7671362694008903,2.332090981855384,1.8011286195110925,3.3024574488565213,18916.0
SANTIAGO ATEPETLAC,GUSTAVO A. MADERO,19.524069991,-99.160535873,1.497720765011274,0.7127432688616728,0.5650652650527622,0.5049668356670411,1.7705312681452827,0.225355187223225,0.7573868359539737,1.7165705733052437,2.334656874813064,1.6989116780769609,5.106925930268845,0.5434136039639278,5.891108048126176,0.6953573945084366,0.5619124642714386,1.908238500453942,5802.0
SANTIAGO ACAHUALTEPEC (PBLO),IZTAPALAPA,19.353598457,-99.003061006,0.5059320839265762,1.3964159651047443,3.978316965603681,4.649533026228456,5.170958996760758,2.770174531363745,0.5273222605747812,5.737867020460957,5.204520925132388,9.42668644171898,1.7663137074869095,1.471728548092626,5.159367196576961,5.887652775447641,1.145677553215869,5.3084791153402655,54225.0
SANTA URSULA XITLA,TLALPAN,19.280177812,-99.17906241,2.527965581902833,0.081992634438949,0.9763781563031432,1.1056905172777336,1.320366016348865,0.1588150115503047,0.9469148362421858,0.5755122623012003,3.5698148080450807,0.9464382230856686,5.300289691041913,2.405837642297538,1.4767168051739763,1.0894811916049325,0.5079088106356393,1.6306164159772276,34852.045454545
SANTA URSULA COYOACAN,COYOACAN,19.303273647,-99.172857825,1.3331992899734426,0.4492514453061278,0.0611993107885179,0.4601601383881321,0.4393379324724272,0.4621061656740208,0.0499299828624983,0.4808899984668058,0.9207460798047856,1.495949944471469,4.349244250019756,1.6626959702194255,1.508997610146818,1.6263330701348264,0.7041447281021641,0.8495758765491104,44517.0
SANTA URSULA COAPA (PBLO),COYOACAN,19.310581488,-99.145147772,1.6349916587777376,1.293065896389868,1.3613786062001816,1.6097151351137202,1.5193746884863757,0.4671196795023395,1.0789710501768466,1.7439226613915753,1.722632109948525,1.7176045152765955,4.52922578705152,1.2781323135931135,0.5304642322299773,1.3160018117044463,0.3593260780593064,0.8882551372973262,35640.083333333
SANTA ROSA XOCHIAC (PBLO),ALVARO OBREGON,19.326474743,-99.287969411,1.6305041782138867,3.3112632434976907,3.410238503468897,3.4672312286865776,3.5931489772742293,3.360865200008768,2.4851741852738423,3.722404549991804,2.676314441645588,3.7301605410488334,3.517821188752252,0.8654678138943466,3.644292880268713,3.760411644438909,3.553906862273651,3.661830893195817,14309.75
SANTA ROSA,GUSTAVO A. MADERO,19.523521807,-99.169087154,1.4915437660503894,1.4145546768430652,1.3702935448040705,1.2790744994950318,2.652632388188625,1.0940654603029438,0.1777263749541618,2.5662391605364667,3.006210837635315,2.5960307104054867,4.286279578737184,1.3572901016133203,5.132083086426423,1.564302483566817,0.3695584696656611,2.79865505808096,15473.0
SANTA MARTHA ACATITLA_(PBLO),IZTAPALAPA,19.360732652,-99.006691065,0.8328203767331886,1.2581442144881387,3.286031294270844,3.941377800131682,4.37230994945565,2.1009536555104176,0.4035402869270704,5.014617175187832,4.557268811167616,8.895427613132204,1.945784773402806,0.8335231907880855,4.391885413495407,5.168877250594184,1.2039229704665826,4.499021466085213,8355.333333333
SANTA MARTHA ACATITLA,IZTAPALAPA,19.370332212,-99.020709255,2.042267373664832,1.553215626254799,1.5891468037397634,3.6839318161526577,3.663898463601088,2.26604671365247,1.5027333495924309,4.5823744419338,4.159763145859697,7.317937115130278,2.579934909579213,1.2098003688312775,3.832563798819243,4.373239522140775,1.4386973219368415,3.719578354609971,15327.5
SANTA MARIA MALINALCO (PBLO),AZCAPOTZALCO,19.478414254,-99.181866658,0.3708166266660126,0.1735774046052751,3.3012864083708715,0.4583338245440362,2.150188523602224,0.6777596404277639,0.5273985913332516,0.7920440768081318,0.6242038201773441,1.4693063898487635,4.891427421880153,0.364429983070728,5.249472418144464,0.2753789587699637,0.2707989769273753,1.3145962417598775,20324.25
SANTA MARIA LA RIBERA IV,CUAUHTEMOC,19.444053279,-99.160362104,0.2174976631534009,0.2333330555210994,1.3323321185576358,2.1760272575315054,1.7698550244295297,0.2229662286519937,0.2878508479681559,3.8415942435312647,0.8995181843042336,1.0960905566890562,3.036129941246181,0.0457621123747638,0.8453991655345344,0.11523913463408,0.3521593622889722,0.3593430359029365,36176.4
SANTA MARIA LA RIBERA II,CUAUHTEMOC,19.449667199,-99.159181442,0.4509702295130581,0.1715552900895469,1.4099782882862208,1.9624450776748543,1.2214440258585344,0.0596289715420592,0.7447265253135675,3.858925891070507,0.275794184268121,0.5465713197843769,3.324007886454124,0.0771162330389456,1.4489046207791794,0.2805672566413684,0.6213401050232485,0.6202187199968974,39242.872340426
SANTA MARIA LA RIBERA I,CUAUHTEMOC,19.453137324,-99.159226911,0.7627659085196756,0.1019226038623582,1.6476223683289013,1.846300637310791,0.8886064451636453,0.1126407885780913,0.4734449463976132,3.5114051833560334,0.1212045535235402,0.4618371132199831,3.441091309336236,0.258656202265236,1.834600666061529,0.6625365547772109,0.236874442614057,0.2397133686723616,38497.909090909
SANTA MARIA AZTAHUACAN (EJ) I,IZTAPALAPA,19.359318307,-99.028800181,3.0508631995631443,1.88568487166605,1.5567951281826156,4.530341745304712,4.605793845585807,1.5014514991739318,0.5234717244280152,4.0285998961824605,3.84717060280774,6.652603132573152,1.7261929027378418,1.4997832766845118,5.191814033069003,5.145181454793709,1.651892894040371,5.186230319445281,20570.25
SANTA MARIA (U HAB),CUAUHTEMOC,19.456562469,-99.157244026,1.038217625793186,0.26540135171696,1.391428177976766,2.019309927780625,0.8115401979194442,0.0990817474573695,0.5786250591797742,3.2914545739366066,0.5540209213795398,0.5201504427470816,3.403475340509511,0.2862700564148891,2.2179821843516008,1.0734636905368276,0.1639323946630242,0.1637220172424856,33393.0
SANTA LUCIA (BARR),AZCAPOTZALCO,19.477590455,-99.197643437,1.0708758977923227,1.1080653560908031,2.767486488579287,0.9719246589582432,2.74340176667316,0.2839074435170656,0.9501550442314308,2.4200092447291746,1.4044519989787936,2.23530566651606,3.622062520068969,0.207196984932883,5.022348837630273,1.3491620097162,0.9628838799547028,0.7793053172609266,28448.0
SANTA LUCIA,ALVARO OBREGON,19.356832524,-99.252738984,2.9071561047128096,1.958912332490093,2.2158999927258707,2.604786871958072,3.750334031674217,0.6630887439717277,1.435146232620929,3.6403105680342738,1.5647679590226296,2.496877723607798,2.2380776926719768,0.6756484261615346,1.300315423934295,2.415991699615033,1.3571299902880445,2.2521292070476755,31655.8
SANTA ISABEL TOLA (PBLO),GUSTAVO A. MADERO,19.497297532,-99.11435237,0.9928061621906544,0.336104471632083,1.2257155066748928,0.9668522236074246,1.5525496951474156,0.3655722389174703,1.1115066086911023,2.830126716360332,1.41745323569013,2.900641522576151,6.265538888590003,0.4787705935081451,4.438506176378865,0.9871833403567964,1.4644264678753562,2.1791259543078305,18352.666666667
SANTA INES,BENITO JUAREZ,19.361805127,-99.151516374,1.0191132216919314,0.03628015925031,1.5106540383250016,0.3129851725947543,0.2571817387653651,0.0694681875645953,0.830868104921353,0.3232939600350684,1.8718627849465137,0.2329645285883456,1.2282478940091237,0.434166455693854,2.041056419954794,0.3428338986513655,0.1572295195964747,1.3842062229064098,26312.0
SANTA FE KM 8.5,ALVARO OBREGON,19.38030247,-99.248500279,0.7640012017955977,0.4208250797786916,1.3928784585099163,3.053727515028263,4.456667313723108,0.4550657838216921,0.6988457513898025,1.7196997987111733,1.404862918740161,1.71995228505571,0.8871035849702291,2.0342976585901167,1.9075898193274416,2.9950732048977304,0.667680113776873,0.6803669117581779,38171.0
SANTA FE,ALVARO OBREGON,19.388525779,-99.230736713,2.647707732238807,0.5254706451818016,1.5890010432848234,1.6130981904014374,4.085989734045897,0.6227489058957638,0.6340232189425741,3.340136093371452,2.6492009375650145,3.342906650924423,2.9548963787929186,2.454212917633432,3.89278458764303,3.1906314382808003,1.7874690097884327,2.75313174580848,42693.0
SANTA CRUZ XOCHITEPEC (PBLO),XOCHIMILCO,19.254453204,-99.134311597,1.6328076242289653,1.831315057508865,4.56600999851839,1.997482377681331,4.3381676439854,0.5757168871528334,0.5007975559724228,4.398058878169813,2.636497097465194,0.4482613402318668,10.665820776449472,0.3717198233585139,4.502686118081547,2.227317208016932,1.5241607195064044,1.7989749308131344,15000.0
SANTA CRUZ MEYEHUALCO (U HAB) II,IZTAPALAPA,19.350669079,-99.045089854,4.800188886684736,0.9302431503882972,2.36890278452661,2.899589352265033,3.1909991628670062,0.6490817749392989,1.1537911621811914,2.3633138348882814,2.2594252688601637,5.392336108763986,2.8176231411491064,1.1018861682827927,3.4184226866101066,4.434759273817528,0.916990696688774,6.892334721809464,17333.0
SANTA CRUZ ACAYUCAN (PBLO),AZCAPOTZALCO,19.475961323,-99.194600936,0.867202227513924,0.8939640081435345,2.62280640103128,0.6948799069553863,2.7555397839853133,0.6302753817596145,0.5834443421825298,2.146449356468818,1.2273892420742547,1.8731127260198417,3.700023598942824,0.2081372483866568,5.358950262987815,1.0159658278717942,0.596299028744874,0.446119482781691,16393.0
SANTA CECILIA TEPETLAPA (PBLO),XOCHIMILCO,19.211724529,-99.090936182,3.494659046787013,3.8732505925876737,10.360221143718189,6.948697812575443,9.945821946447063,1.4399646475957364,4.163415528067444,10.010726259776302,5.3125823032872495,6.548630584886593,16.63404229478001,4.524967363925191,11.08251196260521,5.34709104585716,5.989385642245295,7.417611094932383,23084.0
SANTA CECILIA,TLAHUAC,19.288409533,-99.042742975,4.914079887374647,1.288239241696182,5.704680303682131,2.6753785590273047,8.869649169640613,2.189004490988128,1.827225531774439,3.696126881909851,5.447797328483699,3.697319348557266,7.018053015944262,1.7201070914387155,7.947608268096828,5.103671675479971,1.2808988171647937,9.101134285746731,13434.0
SANTA CATARINA YECAHUIZOTL (PBLO),TLAHUAC,19.308274227,-98.971899112,5.660450519517009,6.62358370334976,9.727683879010144,9.686010825375664,2.0550837744539794,2.0939786563050804,4.567974373289971,7.597960283495378,10.30295862817545,10.997664934434072,6.530770632919593,0.1559797144928742,4.199407587118756,11.17732529499989,3.438931185811352,10.969491240472063,10363.5
SANTA CATARINA (BARR),COYOACAN,19.347845998,-99.173586542,0.6567686532734319,0.3991879352705658,1.6224703755227547,1.59215908539135,0.631244147490961,0.2627765729116229,1.337618282146237,1.3240314684049488,2.329928597171833,1.3249120939671415,2.2530595711394,0.2430964108851682,1.470224669015769,2.8203132082281424,0.7367690235281371,0.3731177027704683,45600.833333333
SANTA BARBARA (PBLO),AZCAPOTZALCO,19.497947015,-99.179074722,1.6526612699380976,1.590086475319007,3.269450330531644,0.544932006648623,0.2415570679454772,0.846205669672154,0.5342368939539569,0.5586176195742613,0.8092872176729001,3.641776177738676,5.344488985360157,0.8678266964639947,6.430996273271477,2.21974122766256,1.306148817284203,3.15021772342372,16372.333333333
SANTA BARBARA (BARR) I,IZTAPALAPA,19.359594655,-99.103575683,0.5503170420425187,0.3919679480307113,1.8539822607999668,0.4567207995426673,3.2584219562600234,0.7981809209426853,0.5039849805562805,0.6584353649444449,1.93643571787715,2.082848812732477,3.4322646167840203,0.924349671860638,2.8532941165845638,1.3021041964296554,0.2872538704231299,2.585718330906258,6912.0
SANTA APOLONIA (BARR),AZCAPOTZALCO,19.476393031,-99.19150681,0.5972416765354674,0.608856547859162,2.7440969257233445,0.3804181237105662,2.5951729465108597,0.4104401498911567,0.3916770011919485,1.8213722082836856,0.958987298544734,1.67135821686065,3.967050762834888,0.5340547533027705,5.611609141856498,0.6943679135053771,0.4072982366181368,0.4609640474571129,24472.5
SANTA ANITA,IZTACALCO,19.401670068,-99.120806485,0.3319531836028075,0.9861442137064816,1.057371911999666,2.0813976814659068,1.6052580393196936,0.8564571347754916,1.0846843635355137,1.1452756716578976,2.134498582231418,3.1637561540483703,3.7892445877433074,1.5006097755578154,2.053189476946641,2.6246546581417936,0.9682473996886112,2.32805736703266,13666.5
SAN SIMON TICUMAC,BENITO JUAREZ,19.3746699,-99.143923652,1.070937891932377,0.7110071176171494,1.105928900412414,1.3199950725511975,1.6604614845178702,0.6007446209864657,0.7339214284708351,1.0977722512774506,1.5699591542668097,1.431805565194706,2.6466911380482423,0.1905279658402317,1.302658390324395,1.2618707246069674,0.3495180724470132,1.4247096338541108,36999.407407407
SAN SEBASTIAN TECOLOXTITLAN (PBLO),IZTAPALAPA,19.361508057,-99.016968206,1.867784170307151,2.3057139397063944,2.274989776295872,4.261557371560417,4.447441690193584,2.6369890562279954,1.142644057954643,5.262078735861045,4.966350878152894,7.817970621069373,1.5960639440026096,0.2499560145277081,4.555331927707894,5.349498873847985,0.9897271394064102,4.534255803791103,16160.25
SAN RAFAEL II,CUAUHTEMOC,19.438686878,-99.165125894,0.3630520920269399,0.5075761360096416,1.6547874956831752,2.298392894135211,2.318855482151103,0.2832369991711684,0.4621878957091698,3.262626477370702,1.6005711248304142,1.7297704791950812,2.361550770753463,0.3915910409035282,0.7288685168449958,0.4951671601532685,0.4670999906795694,0.7376191771789363,42729.625
SAN RAFAEL I,CUAUHTEMOC,19.437583927,-99.159599011,0.4452910286184548,0.4250740990475437,1.0658683561930744,2.738231356660961,2.140076653410814,0.3142708038406683,0.4816383189872671,3.127334314895796,1.6155163737150282,1.725223239625577,2.899148046715032,0.4979084241003862,0.1535648440175566,0.1069586241120344,0.4047983292031878,0.3572477010267972,37846.272727273
SAN PEDRO ZACATENCO (PBLO),GUSTAVO A. MADERO,19.506238589,-99.119799347,1.3168214329565977,0.4312793021814999,1.2903657394608063,1.4233235660824457,1.906468300444007,0.5983599569745939,0.5578626869655746,1.7355754973211202,1.945772703357124,1.8158429516286096,7.141387250278437,0.4229506664950177,4.092399023465054,0.7394926362927017,0.8991841888058465,2.283101988520831,36842.0
