Colonia,Alcaldía,lat,lon,hospital_near,hospital_dist(km),pharmacy_near,pharmacy_dist(km),clinic_near,clinic_dist(km),dentist_near,dentist_dist(km),doctors_near,doctors_dist(km),convenience_near,convenience_dist(km),supermarket_near,supermarket_dist(km),butcher_near,butcher_dist(km),marketplace_near,marketplace_dist(km),greengrocer_near,greengrocer_dist(km),mall_near,mall_dist(km),school_near,school_dist(km),university_near,university_dist(km),kindergarten_near,kindergarten_dist(km),bank_near,bank_dist(km),atm_near,atm_dist(km),target
TESMIC (RDCIAL),XOCHIMILCO,19.242834189,-99.105947003,47,1.2709157669121258,54,1.5444879145946886,15,6.560760282914851,20,3.1559406989092134,5,6.144522467630999,92,1.5627437698137,141,2.088763586533659,14,6.2094446118218505,55,1.5326332826213884,18,3.0547595056403494,21,12.840970953340765,185,0.9357700455664278,8,7.623282190612186,43,3.2086097559418345,160,2.4058403302603826,37,3.6615583260220292,3294.0
TEPEYAC INSURGENTES,GUSTAVO A. MADERO,19.483475114,-99.121869635,102,0.8288019750386839,518,0.19507383246975643,86,0.07471850918955245,71,0.08489877324980266,76,0.8710240492398047,1134,0.1206459068335423,236,0.3239112372312865,56,2.42073619953735,8,0.74929144137434,1,1.4586652012777295,12,4.604237939159235,494,0.05242252861909372,74,6.152982991154188,47,0.15191381612150828,432,0.29205366557991475,10,0.8112659844082839,17582.5
TEPETONGO,CUAJIMALPA DE MORELOS,19.351423091,-99.268067903,72,2.534664977678454,427,0.9226843492617395,73,1.7466373443295788,63,3.123602897720632,82,2.4087500189357693,164,1.0740369750983876,305,0.8772358321260568,105,4.132684869829837,72,3.135189665517923,37,3.481690064981726,14,2.4703920981535936,69,0.560596660330113,77,0.8132745679127226,66,2.025791711399671,219,0.9824651404414058,93,1.474087014511472,33883.0
TEPEPAN (AMPL),XOCHIMILCO,19.262756602,-99.133353829,17,0.8773027560322119,261,1.133940420955213,15,3.6434827208166243,20,1.3866678052048058,5,3.4094165554257385,587,0.4359191494102141,142,0.4935342773859293,14,3.4693431929710625,55,2.6295602919734127,18,0.6973238230724474,21,9.958392229507968,181,0.7835829909184995,8,3.996264903694082,43,1.6054963841067418,336,1.3355969440505897,37,0.9694676983834933,34636.0
TEPALCATES II,IZTAPALAPA,19.392620521,-99.057338117,84,4.065532274001877,64,0.44823300730185367,77,3.2459155133304125,29,3.6685645349089944,4,3.6524804421847126,101,0.36853154869818067,54,0.7092930992454952,21,3.7818854257738703,54,1.1141880636181833,25,3.8568419128545646,27,3.680982025931326,45,0.6792317308091401,16,3.5898578472491716,3,0.8243311445715619,388,0.4231184147097919,90,3.969054612991535,15654.0
TENORIOS INFONAVIT 1 Y 2 (U HAB),TLALPAN,19.29699775,-99.117196296,90,1.407591670292496,536,0.5853876247610759,16,1.7320092131347518,37,0.8964024280722748,5,1.3990519833678166,303,0.4509179666560501,208,0.9348850942436792,14,1.4009123949958184,30,1.8045897905703197,44,3.737161866845978,21,6.850092143840543,52,0.4284921796521118,11,3.046557220808178,6,0.6504794173777285,370,0.8091519869593179,23,3.218349718643428,8594.0
TAXQUEA,COYOACAN,19.338662056,-99.123439585,161,2.329513323631298,394,1.1394945103316567,87,1.7343878307176839,76,1.6378133609521677,42,0.22044549723898493,112,0.5763225539114496,282,1.4266126404718171,52,1.7046386078111915,9,0.26899346940860797,47,1.6246898491607835,21,2.9487927300530465,384,0.2122618342982334,78,1.8494281273063258,9,1.6380867619567134,326,0.6246426436378548,110,2.555446944997373,34375.0
TACUBAYA,MIGUEL HIDALGO,19.401314303,-99.188454192,141,1.0819118066300408,392,0.7564268057338419,7,1.1420225425661252,35,1.0153594888416417,63,0.8044501440515315,355,0.08657701613407656,80,1.1166305370824616,66,1.581007989083511,1,0.18095071783469582,13,2.426098583984585,19,3.5187981157722135,396,1.05202411420813,17,3.4126782927180197,22,1.2485720163370029,689,1.3962874465529171,47,0.9422107663475253,42662.0
TACUBA,MIGUEL HIDALGO,19.45739273,-99.187393723,16,0.739960040214257,223,0.2735846942454963,48,1.0909508306760072,66,1.147683298145742,44,2.407377955280682,685,1.0322149160266125,33,0.09725871570808584,0,2.942494057108722,2,0.26078797804727394,2,1.1115367875218203,23,2.6408333658046117,485,0.7200591694009957,6,3.805970148856678,15,2.0660070883147292,543,0.9330033439883386,42,1.7567765581311485,32357.304347826
TABLAS DE SAN AGUSTIN,GUSTAVO A. MADERO,19.464561971,-99.112625657,23,1.3900782762499024,300,0.1501924993118932,33,1.5650897062881362,45,1.1966457509964463,69,1.784042031621265,1243,0.4363829370716579,367,0.57786497147995,55,0.7999141165265532,23,1.1384924429775243,43,0.8006086462378967,12,2.95584493782813,503,0.4109051840143474,6,5.725802169983735,33,1.9037506861792894,420,0.111890479897698,7,0.7970252629540553,32000.75
TABACALERA,CUAUHTEMOC,19.434679904,-99.153579286,74,0.4650665580563851,149,0.5776579888163653,49,0.49598427730319344,68,3.0312820395808293,10,1.5504339375080387,334,0.19239209203704097,426,0.5635974751022929,23,2.847551983317122,33,2.039317745580168,19,1.9804795425023651,1,2.602128362998843,175,0.4561826958449083,6,0.5624057132197494,42,0.7964890776681446,275,0.11369125055307529,2,0.47786587592921415,61536.04
STA MARTHA ACATITLA NTE (AMPL) I,IZTAPALAPA,19.378838512,-99.019409192,147,1.348522555044863,39,1.4330481022161392,77,1.8945000030043062,58,2.9349073249817614,77,2.7669434790723377,537,1.8155931570378325,55,1.4067494367476086,40,3.736903988485153,3,3.279053563771526,15,7.467918161751018,2,3.5165391551136933,480,1.2405791343609696,76,2.9695915977316703,5,3.422208269923562,661,1.0773116885695806,99,2.8045670494577273,16176.0
STA CRUZ ATOYAC,BENITO JUAREZ,19.367285383,-99.15978308,140,0.5070330952649786,301,0.6922660457849067,8,1.0335218778688353,67,0.7200580113067818,20,0.8050309918066868,1050,0.6065207346470821,254,0.7886156642184231,44,1.0309603243169647,24,1.438774945921221,31,1.2912706918373345,21,2.161304556527698,146,0.07291632763914746,66,0.9830912727852282,62,0.5938254122414657,291,0.3786276648846706,49,0.8782258808112436,45917.669902913
SOLIDARIDAD EL SALADO (U HAB),IZTAPALAPA,19.373269452,-99.007049512,147,1.2075687135312034,494,1.645742836738693,80,2.5235697070628245,58,2.628673184054477,77,2.980664276502364,593,0.995825410179743,351,0.9178868872982998,40,3.672234504332487,67,3.307992437733549,15,8.741837269474688,2,3.1344990504447834,480,0.685717011695972,75,3.016601312668236,64,3.8295052411019994,539,0.5046186400834195,99,3.1048578868147083,12206.0
SN JUAN TEPEXIMILPA,TLALPAN,19.272565465,-99.190724335,73,3.2365743088310097,85,1.3986580069365353,23,1.6569048821673356,43,2.294115843869137,67,2.6361396608263883,984,0.9345655304850945,204,2.015144076881175,5,1.0940683786386476,71,4.786095094729707,3,1.37890238755685,5,5.355503041018975,126,2.1773310563505954,8,2.93043136525487,57,0.2391750643527658,570,1.9953947896471138,108,2.848694340710169,21553.5
SINDICATO MEXICANO DE ELECTRICISTAS,AZCAPOTZALCO,19.474227418,-99.178859325,59,0.9272906291857722,79,0.6560235197206374,48,2.860718952996608,59,1.0097842946232194,47,2.2352438849566116,302,0.47955028012672557,89,0.4148183283527301,0,0.8687639737873665,20,1.1859961002585793,2,1.0206289832744506,23,4.666171505138197,98,0.09993974607810185,6,4.69102311566286,15,0.6587783484504206,209,0.667375549470275,86,0.9109867613391142,32452.0
SINATEL (AMPL),IZTAPALAPA,19.365184255,-99.129998716,151,0.8613241538445243,413,0.7028911375525301,67,0.8533570578515579,74,1.3811824125022594,41,1.2217485215043287,680,0.7998916171257787,129,1.0123421115261573,7,0.9683047795582059,28,1.164196842131831,47,1.4990888975197496,21,2.461616573471166,447,0.6468484769819252,78,2.443321672625063,70,1.0196227460027691,305,0.8817785154601415,104,1.2621681744024242,36595.25
SINATEL,IZTAPALAPA,19.361030575,-99.132067785,87,0.8524731377956751,541,0.293792289252486,1,0.9297040339175027,74,1.0683380206660553,41,0.8615748697113008,680,0.5129867344632135,309,1.1772809515043199,52,0.9721722797478283,28,1.5597500921136447,47,1.2605694320694905,21,2.0139491506268477,373,0.8632050024621174,78,1.9330380582284217,70,0.8854688331966297,696,0.6767426539535089,104,1.764550604439169,42247.5
SIETE MARAVILLAS,GUSTAVO A. MADERO,19.514155625,-99.143700697,32,0.5941198882927954,277,0.450123774937405,41,0.6294773568051755,85,0.6824200876271008,81,0.8162467545108345,1470,0.14815154313888637,438,0.36909522837806863,94,0.8485410189095438,58,2.9709611698823655,64,0.5682946394186484,9,7.143180931693511,509,0.4853617549573505,74,5.907423927808321,53,1.811674627084795,717,0.28214058837005607,113,0.9361212629881283,31296.0
SECTOR POPULAR,IZTAPALAPA,19.366733116,-99.117524572,127,0.643099345890579,565,0.4568652571649413,67,0.5749458723495363,76,1.6746067880399824,41,2.4971517273534314,382,0.4462400963762255,129,0.4181630271537555,7,0.6814706487803516,28,0.27991113533269746,47,1.6149528738118546,21,3.6516034942453572,414,0.12207080514645616,78,3.336006410362764,60,0.4576666685362098,548,0.4636280447296715,104,0.9965552702559063,29922.0
SANTO TOMAS AJUSCO (PBLO),TLALPAN,19.21584938,-99.214804512,63,6.162584438192856,180,5.466016891075539,68,7.773678493180488,57,8.787968226544098,67,8.657174149845485,266,5.45375156130089,139,5.47699131794312,18,6.494481106565064,71,11.574207987262648,3,8.169184566561336,7,10.195117364299172,130,5.584030860861956,8,9.095126097409397,10,5.783348020513195,365,8.340096100258066,108,9.622146342881576,1712.666666667
SANTO TOMAS,AZCAPOTZALCO,19.468871439,-99.174042814,61,0.9217278149716273,110,0.36521451420059003,48,2.408883856719744,66,1.4154573372080712,47,1.4557854989851011,302,0.30150538477537414,89,0.7475584922907219,0,1.3588436173224991,36,1.4662540952549596,2,0.8175995804894468,19,4.215374058147001,118,0.6057578481964992,6,3.935073701203792,15,1.3769052079783792,208,0.12482234569308288,86,0.3712858537520218,42969.0
SANTO DOMINGO (PBLO),AZCAPOTZALCO,19.487504882,-99.191511625,60,0.6473259890596766,306,0.6686961349181034,57,2.8550625426736373,59,1.0457095816365447,6,1.4678569220180535,488,0.6860012943825143,88,1.1597120065743545,0,1.8870810556975857,20,0.8153814439295319,2,2.717821318336328,3,4.887080306749124,169,0.04866842957517229,5,5.678536496668883,14,1.2301738565341827,145,0.7888047679384506,42,1.684765047425783,32151.333333333
SANTIAGO TULYEHUALCO (PBLO),XOCHIMILCO,19.254809701,-99.01693828,48,6.032581171524255,338,5.749821642580643,21,10.228112541385187,1,7.184012615846225,66,9.38926401868468,782,4.130145620125896,124,6.147619437085789,58,8.01810316411726,14,7.273760851022033,41,7.913315512950522,2,10.277457052153155,207,5.122352521462448,65,7.964991308122001,69,6.214555885594452,541,1.7506839231314193,37,11.66207189319665,13333.0
SANTIAGO TEPALCATLALPAN (PBLO),XOCHIMILCO,19.242479826,-99.128888512,49,1.893029702823923,54,1.384019509377734,15,5.922579819890627,20,2.8855617320693594,5,5.646036437991018,587,1.8737052601898863,142,1.8102864747348,14,5.708704580921643,55,2.5668489598960225,18,1.6196185654126813,5,11.977857986760453,186,0.6330320355790632,8,5.86682211493614,43,3.0832615864087956,336,2.8644531708545165,37,2.965174675162397,14188.333333333
SANTIAGO ATZACOALCO (PBLO),GUSTAVO A. MADERO,19.49671034,-99.097292777,39,2.0626105535849732,177,1.5735063572995218,26,1.219930961122747,96,2.2958874594220937,9,1.7449273671972283,106,1.1772665843307566,237,1.0859092900262826,56,3.330812221988539,47,1.744210014284939,43,3.352868530779924,20,5.384901390688092,308,0.46428717472478154,74,3.7671362694008907,72,2.3320909818553837,286,1.8011286195110923,10,3.3024574488565213,18916.0
SANTIAGO ATEPETLAC,GUSTAVO A. MADERO,19.524069991,-99.160535873,64,1.497720765011274,587,0.7127432688616728,37,0.5650652650527622,79,0.5049668356670411,84,1.7705312681452827,1394,0.22535518722322506,245,0.7573868359539737,80,1.7165705733052437,58,2.3346568748130636,58,1.6989116780769609,9,5.1069259302688454,372,0.5434136039639278,14,5.891108048126176,53,0.6953573945084366,334,0.5619124642714386,113,1.908238500453942,5802.0
SANTIAGO ACAHUALTEPEC (PBLO),IZTAPALAPA,19.353598457,-99.003061006,76,0.5059320839265762,494,1.3964159651047443,77,3.9783169656036805,58,4.649533026228456,77,5.170958996760758,593,2.770174531363745,93,0.5273222605747812,40,5.737867020460957,67,5.204520925132388,15,9.42668644171898,2,1.7663137074869095,500,1.4717285480926259,75,5.159367196576961,64,5.887652775447641,218,1.145677553215869,99,5.3084791153402655,54225.0
SANTA URSULA XITLA,TLALPAN,19.280177812,-99.17906241,73,2.5279655819028335,97,0.08199263443894908,23,0.9763781563031433,43,1.1056905172777336,67,1.320366016348865,287,0.15881501155030472,204,0.9469148362421858,5,0.5755122623012003,71,3.5698148080450807,3,0.9464382230856686,5,5.300289691041913,433,2.405837642297538,15,1.4767168051739763,59,1.0894811916049325,570,0.5079088106356393,108,1.6306164159772276,34852.045454545
SANTA URSULA COYOACAN,COYOACAN,19.303273647,-99.172857825,6,1.3331992899734426,108,0.4492514453061278,20,0.06119931078851797,10,0.46016013838813213,14,0.43933793247242725,243,0.46210616567402085,209,0.04992998286249831,12,0.4808899984668058,71,0.9207460798047855,4,1.495949944471469,6,4.349244250019756,433,1.6626959702194255,56,1.5089976101468179,59,1.6263330701348264,197,0.7041447281021641,33,0.8495758765491104,44517.0
SANTA URSULA COAPA (PBLO),COYOACAN,19.310581488,-99.145147772,117,1.6349916587777376,123,1.293065896389868,12,1.3613786062001816,22,1.6097151351137202,21,1.5193746884863755,492,0.46711967950233957,61,1.0789710501768466,39,1.7439226613915753,10,1.7226321099485247,10,1.7176045152765955,21,4.52922578705152,145,1.2781323135931135,11,0.5304642322299773,11,1.3160018117044463,590,0.35932607805930644,23,0.8882551372973262,35640.083333333
SANTA ROSA XOCHIAC (PBLO),ALVARO OBREGON,19.326474743,-99.287969411,72,1.6305041782138867,491,3.3112632434976907,73,3.410238503468897,63,3.4672312286865776,73,3.5931489772742293,1039,3.360865200008768,211,2.4851741852738423,43,3.7224045499918037,68,2.676314441645588,36,3.7301605410488343,26,3.5178211887522517,171,0.8654678138943466,64,3.644292880268713,65,3.7604116444389084,668,3.553906862273651,112,3.6618308931958166,14309.75
SANTA ROSA,GUSTAVO A. MADERO,19.523521807,-99.169087154,64,1.4915437660503894,550,1.4145546768430652,37,1.3702935448040705,79,1.2790744994950318,84,2.652632388188625,1394,1.0940654603029438,247,0.1777263749541618,77,2.5662391605364667,58,3.006210837635315,58,2.5960307104054867,9,4.286279578737184,327,1.3572901016133205,14,5.132083086426423,53,1.5643024835668167,334,0.3695584696656611,113,2.7986550580809597,15473.0
SANTA MARTHA ACATITLA_(PBLO),IZTAPALAPA,19.360732652,-99.006691065,76,0.8328203767331886,494,1.2581442144881387,77,3.2860312942708436,58,3.941377800131682,77,4.37230994945565,593,2.1009536555104176,93,0.40354028692707045,40,5.014617175187832,67,4.557268811167616,15,8.895427613132204,2,1.945784773402806,500,0.8335231907880855,75,4.391885413495407,64,5.168877250594184,217,1.2039229704665826,99,4.499021466085213,8355.333333333
SANTA MARTHA ACATITLA,IZTAPALAPA,19.370332212,-99.020709255,147,2.0422673736648322,175,1.553215626254799,77,1.5891468037397634,58,3.6839318161526577,77,3.6638984636010883,537,2.26604671365247,335,1.5027333495924309,40,4.5823744419337995,3,4.159763145859697,15,7.317937115130278,2,2.5799349095792126,500,1.2098003688312775,76,3.832563798819243,5,4.373239522140775,661,1.4386973219368417,99,3.719578354609971,15327.5
SANTA MARIA MALINALCO (PBLO),AZCAPOTZALCO,19.478414254,-99.181866658,59,0.37081662666601267,79,0.17357740460527515,48,3.3012864083708715,59,0.4583338245440362,7,2.1501885236022242,843,0.6777596404277639,88,0.5273985913332516,0,0.7920440768081318,20,0.6242038201773441,2,1.4693063898487635,3,4.891427421880153,103,0.364429983070728,6,5.249472418144464,14,0.27537895876996377,149,0.27079897692737537,42,1.3145962417598775,20324.25
SANTA MARIA LA RIBERA IV,CUAUHTEMOC,19.444053279,-99.160362104,62,0.2174976631534009,253,0.23333305552109945,9,1.3323321185576358,66,2.1760272575315054,47,1.7698550244295297,251,0.2229662286519937,339,0.28785084796815597,47,3.8415942435312647,33,0.8995181843042336,19,1.0960905566890562,19,3.036129941246181,271,0.04576211237476389,6,0.8453991655345344,41,0.11523913463408006,396,0.3521593622889722,62,0.3593430359029365,36176.4
SANTA MARIA LA RIBERA II,CUAUHTEMOC,19.449667199,-99.159181442,62,0.45097022951305815,126,0.1715552900895469,9,1.4099782882862208,66,1.9624450776748545,47,1.2214440258585344,331,0.05962897154205929,216,0.7447265253135675,0,3.858925891070507,33,0.275794184268121,19,0.5465713197843769,12,3.3240078864541234,151,0.07711623303894569,6,1.4489046207791794,38,0.28056725664136845,55,0.6213401050232485,3,0.6202187199968974,39242.872340426
SANTA MARIA LA RIBERA I,CUAUHTEMOC,19.453137324,-99.159226911,94,0.7627659085196756,337,0.10192260386235821,9,1.6476223683289013,66,1.846300637310791,47,0.8886064451636453,555,0.11264078857809139,222,0.4734449463976132,0,3.5114051833560334,33,0.12120455352354023,19,0.46183711321998316,12,3.441091309336236,43,0.258656202265236,6,1.834600666061529,38,0.6625365547772109,600,0.23687444261405702,3,0.2397133686723616,38497.909090909
SANTA MARIA AZTAHUACAN (EJ) I,IZTAPALAPA,19.359318307,-99.028800181,76,3.0508631995631443,175,1.8856848716660501,77,1.5567951281826156,72,4.530341745304712,4,4.605793845585807,162,1.5014514991739318,335,0.5234717244280152,57,4.0285998961824605,5,3.8471706028077395,15,6.652603132573152,2,1.7261929027378418,500,1.4997832766845118,79,5.191814033069003,3,5.145181454793709,217,1.651892894040371,99,5.186230319445281,20570.25
SANTA MARIA (U HAB),CUAUHTEMOC,19.456562469,-99.157244026,94,1.0382176257931859,267,0.26540135171696,27,1.3914281779767659,66,2.019309927780625,47,0.8115401979194442,93,0.09908174745736957,222,0.5786250591797742,0,3.2914545739366066,33,0.5540209213795398,19,0.5201504427470816,12,3.403475340509511,43,0.2862700564148891,6,2.2179821843516008,38,1.0734636905368276,48,0.16393239466302423,70,0.16372201724248564,33393.0
SANTA LUCIA (BARR),AZCAPOTZALCO,19.477590455,-99.197643437,57,1.0708758977923227,206,1.1080653560908031,2,2.767486488579287,47,0.9719246589582431,6,2.74340176667316,1028,0.28390744351706565,187,0.9501550442314308,0,2.4200092447291746,20,1.4044519989787936,2,2.2353056665160596,3,3.622062520068969,110,0.207196984932883,5,5.022348837630273,15,1.3491620097162,337,0.9628838799547029,42,0.7793053172609266,28448.0
SANTA LUCIA,ALVARO OBREGON,19.356832524,-99.252738984,114,2.9071561047128096,479,1.958912332490093,84,2.2158999927258707,62,2.604786871958072,82,3.750334031674217,828,0.6630887439717277,65,1.435146232620929,105,3.6403105680342738,72,1.5647679590226296,37,2.496877723607798,13,2.2380776926719768,428,0.6756484261615346,77,1.3003154239342947,12,2.4159916996150326,339,1.3571299902880445,39,2.2521292070476755,31655.8
SANTA ISABEL TOLA (PBLO),GUSTAVO A. MADERO,19.497297532,-99.11435237,104,0.9928061621906545,57,0.33610447163208307,29,1.2257155066748928,96,0.9668522236074246,79,1.5525496951474156,188,0.36557223891747037,246,1.1115066086911023,103,2.830126716360332,29,1.41745323569013,67,2.900641522576151,12,6.265538888590003,309,0.47877059350814516,74,4.438506176378865,72,0.9871833403567963,432,1.4644264678753562,109,2.1791259543078305,18352.666666667
SANTA INES,BENITO JUAREZ,19.361805127,-99.151516374,140,1.0191132216919314,202,0.03628015925031006,8,1.5106540383250016,7,0.3129851725947543,20,0.2571817387653651,1219,0.06946818756459533,29,0.830868104921353,9,0.32329396003506844,49,1.8718627849465137,31,0.23296452858834563,21,1.2282478940091237,177,0.434166455693854,66,2.041056419954794,67,0.34283389865136554,509,0.15722951959647471,49,1.3842062229064098,26312.0
SANTA FE KM 8.5,ALVARO OBREGON,19.38030247,-99.248500279,114,0.7640012017955977,138,0.42082507977869166,84,1.3928784585099163,44,3.053727515028263,83,4.456667313723108,350,0.4550657838216921,413,0.6988457513898025,105,1.7196997987111733,72,1.4048629187401607,72,1.7199522850557099,11,0.8871035849702291,428,2.0342976585901167,4,1.9075898193274416,12,2.9950732048977304,431,0.667680113776873,39,0.6803669117581779,38171.0
SANTA FE,ALVARO OBREGON,19.388525779,-99.230736713,114,2.647707732238807,139,0.5254706451818016,10,1.5890010432848234,44,1.6130981904014374,63,4.085989734045897,352,0.6227489058957638,393,0.6340232189425741,105,3.340136093371452,72,2.6492009375650145,72,3.342906650924423,11,2.9548963787929186,316,2.454212917633432,4,3.89278458764303,12,3.1906314382808003,366,1.7874690097884327,39,2.75313174580848,42693.0
